Start,Date,Time,RTD,TC1,TC2,TC3,TC4,TC6,TC7,TC9,TC10,Setpoint,Mains Voltage,State,Offset,WA,CA,HSCOMP_SPEED,LSCOMP_SPEED,HSHX Recover Info,StagenFanInfo,VSCReferStatus_MSB,VSCReferStatus_LSB,SSID Strength,SSID_Latency
SX,"06/01/2023, 21:00:00",21.110.000.000,"-80,2","-15,4","16,4",-91,"-84,8","-30,2","20,6","45,3","-38,4",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.170.000.000,"-80,2","-15,2","16,4","-91,1","-84,9","-30,2","20,6","45,3","-38,6",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.230.000.000,"-80,2","-15,5","16,3","-91,1","-84,9","-30,2","20,4","45,3","-38,3",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.290.000.000,"-80,2","-15,2","16,3",-91,"-84,9","-30,3","20,4","45,2","-38,6",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.350.000.000,"-80,2","-15,4","16,2",-91,"-84,8","-30,3","20,4","45,2","-38,4",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.410.000.000,"-80,3","-15,5","16,2","-91,1","-84,8","-30,3","20,4","45,1","-38,5",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.470.000.000,"-80,3","-15,6",16,"-91,1","-84,9","-30,3","20,3","45,1","-38,6",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.530.000.000,"-80,3","-15,4","15,9","-91,1","-84,9","-30,4","20,1",45,"-38,7",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.590.000.000,"-80,3","-15,3","15,9","-91,1","-84,9","-30,4","20,2",45,"-38,8",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.650.000.000,"-80,3","-15,3","16,1","-91,1","-84,9","-30,4","20,3",45,"-38,8",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.710.000.000,"-80,3","-15,4",16,"-91,1",-85,"-30,4","20,3",45,"-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.770.000.000,"-80,4","-15,2","16,3","-91,1",-85,"-30,5","20,4",45,"-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.830.000.000,"-80,4","-15,3","16,4","-91,1","-84,9","-30,5","20,4",45,"-38,7",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.890.000.000,"-80,4","-15,2","16,3","-91,2",-85,"-30,5","20,4","44,9","-38,7",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",21.950.000.000,"-80,4","-15,2","16,2","-91,1",-85,"-30,4","20,4",45,"-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.010.000.000,"-80,5","-15,2","16,1","-91,1",-85,"-30,4","20,3","44,9","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.070.000.000,"-80,5","-15,2","16,1","-91,1",-85,"-30,5","20,3","44,9",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.130.000.000,"-80,5","-15,3",16,"-91,1","-85,1","-30,4","20,3","44,9","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.190.000.000,"-80,5","-15,3","16,2","-91,2",-85,"-30,5","20,4","44,9","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.250.000.000,"-80,5","-15,3","16,1","-91,1",-85,"-30,4","20,3","44,9","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.310.000.000,"-80,5","-15,5","16,5","-91,1",-85,"-30,4","20,6","44,9","-38,6",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.370.000.000,"-80,6","-15,3","16,2","-91,1",-85,"-30,4","20,4","44,9","-38,8",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.430.000.000,"-80,6","-15,3","16,3","-91,1",-85,"-30,4","20,4","44,9","-38,7",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.490.000.000,"-80,6","-15,4","16,2","-91,1",-85,"-30,4","20,3","44,9","-38,6",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.550.000.000,"-80,6","-15,3","16,3","-91,2",-85,"-30,4","20,4","44,9","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.610.000.000,"-80,6","-15,3",16,"-91,2",-85,"-30,4","20,3","44,8","-38,7",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.670.000.000,"-80,6","-15,3","15,8","-91,2","-85,1","-30,5","20,1","44,8","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.730.000.000,"-80,6","-15,3","16,1","-91,1","-85,1","-30,5","20,2","44,8","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.790.000.000,"-80,7","-15,5","16,2","-91,1","-85,1","-30,5","20,2","44,8","-38,7",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.850.000.000,"-80,7","-15,5","16,1","-91,2","-85,1","-30,5","20,2","44,8","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.910.000.000,"-80,7","-15,4","16,1","-91,2","-85,2","-30,6","20,2","44,7","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",22.970.000.000,"-80,7","-15,5","16,1","-91,3","-85,2","-30,6","20,1","44,7","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.030.000.000,"-80,7","-15,5",16,"-91,3","-85,2","-30,6","20,1","44,6","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.090.000.000,"-80,7","-15,5","16,3","-91,2","-85,2","-30,6","20,3","44,6","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.150.000.000,"-80,7","-15,7","16,1","-91,2","-85,2","-30,6","20,3","44,6","-38,7",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.210.000.000,"-80,7","-15,7","16,1","-91,3","-85,2","-30,6","20,3","44,6","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.270.000.000,"-80,7","-15,5","16,2","-91,3","-85,3","-30,6","20,2","44,6",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.330.000.000,"-80,7","-15,4","16,1","-91,3","-85,4","-30,7","20,2","44,5",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.390.000.000,"-80,7","-15,4","15,9","-91,4","-85,3","-30,7","20,1","44,5",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.450.000.000,"-80,8","-15,7","16,1","-91,3","-85,3","-30,6","20,2","44,5","-38,8",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.510.000.000,"-80,8","-15,7",16,"-91,3","-85,3","-30,7","20,1","44,5","-38,9",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.570.000.000,"-80,8","-15,5",16,"-91,4","-85,4","-30,7","20,1","44,5","-39,1",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.630.000.000,"-80,8","-15,5",16,"-91,3","-85,4","-30,7","20,1","44,5","-39,1",-80,217,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.690.000.000,"-80,8","-15,5","15,9","-91,3","-85,3","-30,7",20,"44,5",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.750.000.000,"-80,8","-15,6","15,9","-91,3","-85,3","-30,7",20,"44,5",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.810.000.000,"-80,8","-15,5","15,8","-91,3","-85,4","-30,7","19,9","44,5",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.870.000.000,"-80,8","-15,3","15,7","-91,3","-85,3","-30,7","19,8","44,4","-39,2",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.930.000.000,"-80,8","-15,4","15,9","-91,4","-85,4","-30,8","19,9","44,4","-39,2",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",23.990.000.000,"-80,8","-15,6","15,9","-91,3","-85,3","-30,8",20,"44,4",-39,-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",24.050.000.000,"-80,8","-15,4","15,7","-91,4","-85,3","-30,8","19,8","44,4","-39,2",-80,216,7,0,-40,-90,3.550,3.150,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",24.110.000.000,"-80,8","-15,6",16,"-91,4","-85,3","-30,8",20,"44,3","-39,1",-80,215,7,0,-40,-90,3.675,3.150,4,117,128,72,99,0
SX,"06/01/2023, 21:00:00",24.170.000.000,"-80,8","-15,7","16,1","-91,5","-85,5","-30,8","20,3","44,4","-39,3",-80,216,7,0,-40,-90,3.675,3.275,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",24.230.000.000,"-80,9","-15,8","16,2","-91,5","-85,5",-31,"20,3","44,3","-39,1",-80,216,7,0,-40,-90,3.675,3.275,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",24.290.000.000,"-80,9","-15,9","16,2","-91,6","-85,6","-31,3","20,3","44,2",-39,-80,216,7,0,-40,-90,3.675,3.275,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",24.350.000.000,"-80,9",-16,"16,3","-91,6","-85,5","-31,3","20,4","44,2","-38,9",-80,216,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.410.000.000,"-80,9","-12,2","16,5",-86,"-83,7","-26,1","15,8","44,1","-31,9",-80,219,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.470.000.000,"-80,9","-5,5","16,5","-78,9","-82,8",-19,"15,7","43,3","-28,9",-80,219,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.530.000.000,"-80,8","-1,6","16,7","-74,5","-82,2","-12,9","16,8","43,4","-28,3",-80,219,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.590.000.000,"-80,8","0,7","16,8","-72,6","-81,6",-8,"17,8","43,7",-28,-80,219,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.650.000.000,"-80,7","3,5","16,8","-72,8","-81,2","-3,3","18,6","43,8","-27,8",-80,218,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.710.000.000,"-80,6",8,"16,9","-73,7","-80,8","-1,1",19,"43,9","-27,4",-80,218,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.770.000.000,"-80,4","10,8","17,1","-74,5","-80,5","0,6","19,3","43,9","-27,2",-80,218,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.830.000.000,"-80,2",13,"17,3","-75,3","-80,2","3,4","19,7","43,7",-27,-80,219,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"06/01/2023, 21:00:00",24.890.000.000,"-80,1","5,6","16,9","-75,6","-79,8","6,7","20,4","42,4","-28,1",-80,217,5,0,-40,-90,3.800,0,4,53,96,72,99,0
SX,"06/01/2023, 21:00:00",24.950.000.000,"-79,9","-19,9","16,9","-75,8","-79,5",9,"20,3","40,3","-41,4",-80,216,7,0,-40,-90,3.800,3.125,4,69,96,72,99,0
SX,"06/01/2023, 21:00:00",25.010.000.000,"-79,7","-22,1",17,"-69,9","-84,1","2,3","19,9",41,"-40,2",-80,215,7,0,-40,-90,3.800,3.125,4,85,96,72,99,0
SX,"06/01/2023, 21:00:00",25.070.000.000,"-79,5","-21,6",17,"-86,4","-84,2","-10,4","20,8","41,8","-37,6",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.130.000.000,"-79,4","-18,7","16,9","-87,3","-84,2","-21,7","21,3","42,2","-36,9",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.190.000.000,"-79,3","-16,5","16,9","-87,9","-83,8","-27,6","21,4","42,6","-36,9",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.250.000.000,"-79,2","-15,4","16,9","-88,2","-83,8","-30,6","21,4","42,9","-37,1",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.310.000.000,"-79,1","-14,9","16,6","-88,4","-83,5","-32,5","21,2",43,"-37,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.370.000.000,-79,"-14,6","16,7","-88,8","-83,3","-33,1","21,3","43,2","-37,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.430.000.000,-79,"-14,5","16,8","-89,2","-82,9","-33,2","21,3","43,3","-37,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.490.000.000,-79,"-14,4","16,9","-89,4","-82,8","-32,9","21,4","43,5","-37,3",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.550.000.000,-79,"-14,3",17,"-89,6","-81,7","-32,4","21,4","43,7","-37,4",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.610.000.000,-79,"-14,3",17,"-89,8","-82,8",-32,"21,4","43,8","-37,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.670.000.000,"-78,9","-14,4",17,"-89,8","-83,2","-31,6","21,3","43,9","-37,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.730.000.000,"-78,9","-14,3","17,1",-90,-83,"-31,2","21,3","43,9","-37,8",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.790.000.000,"-78,9","-14,3",17,"-90,1",-83,"-30,9","21,3",44,"-37,8",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.850.000.000,"-78,9","-14,3","17,1","-90,2","-82,3","-30,7","21,3",44,"-37,9",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.910.000.000,"-78,9","-14,7","17,4","-90,3","-81,8","-30,5","21,4","44,1","-37,9",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",25.970.000.000,"-78,9","-14,6","17,1","-90,4","-81,7","-30,2","21,3","44,1",-38,-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.030.000.000,"-78,9","-14,6","17,2","-90,3",-83,-30,"21,4","44,2",-38,-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.090.000.000,"-78,9","-14,7","17,1","-90,4","-83,6","-29,9","21,3","44,3",-38,-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.150.000.000,-79,"-14,6","17,3","-90,4","-83,7","-29,7","21,3","44,3","-38,1",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.210.000.000,-79,"-14,5","17,4","-90,5","-83,7","-29,6","21,4","44,4","-38,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.270.000.000,-79,"-14,5","17,2","-90,7",-83,"-29,6","21,4","44,4","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.330.000.000,-79,"-14,6","17,3","-90,7","-82,7","-29,5","21,4","44,4","-38,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.390.000.000,-79,"-14,6","17,2","-90,7","-83,8","-29,4","21,4","44,5","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.450.000.000,"-79,1","-14,5","17,1","-90,6",-84,"-29,4","21,3","44,6","-38,4",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.510.000.000,"-79,2","-14,7","17,1","-90,7",-84,"-29,3","21,3","44,6","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.570.000.000,"-79,2","-14,8","17,4","-90,8","-84,2","-29,4","21,4","44,7","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.630.000.000,"-79,3",-15,"17,1","-90,8","-84,2","-29,4","21,4","44,7","-38,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.690.000.000,"-79,3","-14,8","17,3","-90,8","-84,3","-29,4","21,5","44,7","-38,4",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.750.000.000,"-79,3","-14,8","17,4","-90,8","-84,2","-29,4","21,4","44,8","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.810.000.000,"-79,4","-14,8","17,3","-90,8","-84,3","-29,4","21,5","44,8","-38,4",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.870.000.000,"-79,4","-14,9","17,6","-90,8","-84,4","-29,4","21,6","44,8","-38,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.930.000.000,"-79,5","-14,9","17,6","-90,9","-84,5","-29,4","21,6","44,9","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",26.990.000.000,"-79,5",-15,"17,5","-90,9","-84,5","-29,4","21,6",45,"-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.050.000.000,"-79,6","-14,9","17,5","-90,9","-84,6","-29,4","21,6","44,9","-38,3",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.110.000.000,"-79,6",-15,"17,5","-90,9","-84,5","-29,4","21,6",45,"-38,2",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.170.000.000,"-79,7","-14,8","17,3","-90,9","-84,7","-29,5","21,5",45,"-38,5",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.230.000.000,"-79,7","-14,7",17,-91,"-84,7","-29,5","21,4",45,"-38,5",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.290.000.000,"-79,8","-14,8","17,1",-91,"-84,7","-29,5","21,3",45,"-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.350.000.000,"-79,8","-14,7","16,8",-91,"-84,7","-29,6","21,1","45,1","-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.410.000.000,"-79,8","-14,7","16,8","-90,9","-84,7","-29,6","21,1","45,1","-38,7",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.470.000.000,"-79,9","-14,7","16,9","-90,9","-84,7","-29,7","21,2","45,1","-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.530.000.000,"-79,9","-14,7","16,7","-90,9","-84,7","-29,7","20,9","45,1","-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.590.000.000,"-79,9","-14,8","16,6","-90,9","-84,6","-29,7","20,9","45,1","-38,5",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.650.000.000,-80,"-14,9","16,6","-90,8","-84,6","-29,7","20,9","45,1","-38,5",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.710.000.000,-80,"-15,1","16,7","-90,8","-84,5","-29,7","20,8","45,2","-38,4",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.770.000.000,-80,"-15,2","16,6","-90,9","-84,6","-29,8","20,8","45,1","-38,4",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.830.000.000,"-80,1","-15,1","16,8","-90,9","-84,7","-29,8","20,9","45,1","-38,4",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.890.000.000,"-80,1","-15,1","16,5","-90,9","-84,7","-29,9","20,7","45,1","-38,5",-80,215,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",27.950.000.000,"-80,1","-15,3","16,4","-90,9","-84,7","-29,8","20,7",45,"-38,3",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.010.000.000,"-80,1","-15,4","16,5","-90,9","-84,7","-29,9","20,7","45,1","-38,4",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.070.000.000,"-80,1","-15,4","16,4","-90,9","-84,7","-29,9","20,7",45,"-38,5",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.130.000.000,"-80,2","-15,3","16,6",-91,"-84,8","-29,9","20,8",45,"-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.190.000.000,"-80,2","-15,2","16,6",-91,"-84,8",-30,"20,8",45,"-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.250.000.000,"-80,2","-15,2","16,7",-91,"-84,8",-30,"20,7",45,"-38,7",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.310.000.000,"-80,3","-15,1","16,6",-91,"-84,8","-30,1","20,7","44,9","-38,9",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.370.000.000,"-80,3","-15,1","16,6","-91,1","-84,9","-30,1","20,7","44,8",-39,-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.430.000.000,"-80,3","-15,2","16,7","-91,1","-84,9","-30,1","20,8","44,9","-38,8",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.490.000.000,"-80,3","-15,1","16,4","-91,1",-85,"-30,1","20,6","44,9","-38,8",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.550.000.000,"-80,3",-15,"16,5","-91,1",-85,"-30,1","20,8","44,9",-39,-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.610.000.000,"-80,3","-15,3","16,3","-91,2",-85,"-30,1","20,5","44,9","-38,6",-80,214,7,0,-40,-90,3.525,3.125,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.670.000.000,"-80,3","-15,5","16,3","-91,1","-84,9","-30,1","20,5",45,"-38,6",-80,214,7,0,-40,-90,3.650,3.125,4,117,128,72,99,0
SX,"06/01/2023, 21:00:00",28.730.000.000,"-80,3","-15,4","16,3","-91,2",-85,"-30,1","20,6",45,-39,-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.790.000.000,"-80,4","-15,6","16,7","-91,2",-85,"-30,3","20,8",45,"-38,7",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.850.000.000,"-80,4","-15,6","16,8","-91,2",-85,"-30,6","20,9",45,"-38,6",-80,213,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.910.000.000,"-80,4","-15,4","16,9","-91,2","-85,1","-30,6","21,1","44,9","-38,6",-80,213,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",28.970.000.000,"-80,4","-15,4","17,1","-91,3","-85,2","-30,7","21,2","44,9","-38,6",-80,213,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",29.030.000.000,"-80,5","-15,2",17,"-91,3","-85,2","-30,7","21,2","44,9","-38,7",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",29.090.000.000,"-80,5",-15,"16,9","-91,3","-85,2","-30,7","21,1","44,9","-38,8",-80,216,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"06/01/2023, 21:00:00",29.150.000.000,"-80,5","-15,1","16,8","-91,3","-85,2","-30,6",21,45,"-38,7",-80,216,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
